-Q19164038	P304	"233–235, 246–248, 264–267"
-Q19164038	P433	"15–17"
Q19222093	P304	"290–291"	P433	"16"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/38b4de1d702cf5bbe6dd24f535d9837c07854ce4"
Q19222093	P433	"16"	P304	"290–291"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/38b4de1d702cf5bbe6dd24f535d9837c07854ce4"
Q19222093	P304	"307"	P433	"17"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/38b4de1d702cf5bbe6dd24f535d9837c07854ce4"
Q19222093	P433	"17"	P304	"307"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/38b4de1d702cf5bbe6dd24f535d9837c07854ce4"
Q19222093	P304	"322–234"	P433	"18"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/38b4de1d702cf5bbe6dd24f535d9837c07854ce4"
Q19222093	P433	"18"	P304	"322–234"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/38b4de1d702cf5bbe6dd24f535d9837c07854ce4"
Q19222093	P304	"338–339"	P433	"19"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/38b4de1d702cf5bbe6dd24f535d9837c07854ce4"
Q19222093	P433	"19"	P304	"338–339"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/38b4de1d702cf5bbe6dd24f535d9837c07854ce4"
Q19222093	P1433	Q655617	P304	"268–272"	P304	"290–291"	P304	"307"	P304	"322–234"	P304	"338–339"	P433	"15–19"	P577	+1886-01-01T00:00:00Z	S143	Q15522295	S4656	"http://www.wikidata.org/reference/38b4de1d702cf5bbe6dd24f535d9837c07854ce4"
-Q19223290	P304	"67–71, 87–90"
-Q19223290	P433	"4–5"
Q19223290	P304	"67–71"	P433	"4"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8a160ad86c796f94a327315ab192643ccfd0dc5d"
Q19223290	P433	"4"	P304	"67–71"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8a160ad86c796f94a327315ab192643ccfd0dc5d"
Q19223290	P304	"87–90"	P433	"5"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8a160ad86c796f94a327315ab192643ccfd0dc5d"
Q19223290	P433	"5"	P304	"87–90"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8a160ad86c796f94a327315ab192643ccfd0dc5d"
Q19223290	P1433	Q655617	P304	"67–71"	P304	"87–90"	P433	"4–5"	P577	+1879-01-01T00:00:00Z	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8a160ad86c796f94a327315ab192643ccfd0dc5d"
-Q19235464	P304	"140–143, 155–158"
-Q19235464	P433	"9–10"
Q19235464	P304	"140–143"	P433	"9"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/348a9e0d01b4599c17e279b9000420861eb8add1"
Q19235464	P433	"9"	P304	"140–143"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/348a9e0d01b4599c17e279b9000420861eb8add1"
Q19235464	P304	"155–158"	P433	"10"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/348a9e0d01b4599c17e279b9000420861eb8add1"
Q19235464	P433	"10"	P304	"155–158"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/348a9e0d01b4599c17e279b9000420861eb8add1"
Q19235464	P1433	Q655617	P304	"140–143"	P304	"155–158"	P433	"9–10"	P577	+1888-01-01T00:00:00Z	S143	Q15522295	S4656	"http://www.wikidata.org/reference/348a9e0d01b4599c17e279b9000420861eb8add1"
-Q19239506	P304	"751–755, 768–771, 782–787, 800–803, 816–819"
-Q19239506	P433	"44–48"
Q19239506	P304	"751–755"	P433	"44"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8afb71e2430f096de706bfcbb8dce63eeab698b2"
Q19239506	P433	"44"	P304	"751–755"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8afb71e2430f096de706bfcbb8dce63eeab698b2"
Q19239506	P304	"768–771"	P433	"45"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8afb71e2430f096de706bfcbb8dce63eeab698b2"
Q19239506	P433	"45"	P304	"768–771"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8afb71e2430f096de706bfcbb8dce63eeab698b2"
Q19239506	P304	"782–787"	P433	"46"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8afb71e2430f096de706bfcbb8dce63eeab698b2"
Q19239506	P433	"46"	P304	"782–787"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8afb71e2430f096de706bfcbb8dce63eeab698b2"
Q19239506	P304	"800–803"	P433	"47"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8afb71e2430f096de706bfcbb8dce63eeab698b2"
Q19239506	P433	"47"	P304	"800–803"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8afb71e2430f096de706bfcbb8dce63eeab698b2"
Q19239506	P304	"816–819"	P433	"48"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8afb71e2430f096de706bfcbb8dce63eeab698b2"
Q19239506	P433	"48"	P304	"816–819"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8afb71e2430f096de706bfcbb8dce63eeab698b2"
Q19239506	P1433	Q655617	P304	"751–755"	P304	"768–771"	P304	"782–787"	P304	"800–803"	P304	"816–819"	P433	"44–48"	P577	+1894-01-01T00:00:00Z	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8afb71e2430f096de706bfcbb8dce63eeab698b2"
-Q19235170	P304	"347–348, 359–360, 366–368"
-Q19235170	P433	"24–26"
Q19235170	P304	"347–348"	P433	"24"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/9c59544125e3039b77ed55cd8e1657961845f1d0"
Q19235170	P433	"24"	P304	"347–348"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/9c59544125e3039b77ed55cd8e1657961845f1d0"
Q19235170	P304	"359–360"	P433	"25"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/9c59544125e3039b77ed55cd8e1657961845f1d0"
Q19235170	P433	"25"	P304	"359–360"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/9c59544125e3039b77ed55cd8e1657961845f1d0"
Q19235170	P304	"366–368"	P433	"26"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/9c59544125e3039b77ed55cd8e1657961845f1d0"
Q19235170	P433	"26"	P304	"366–368"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/9c59544125e3039b77ed55cd8e1657961845f1d0"
Q19235170	P1433	Q655617	P304	"347–348"	P304	"359–360"	P304	"366–368"	P433	"24–26"	P577	+1859-01-01T00:00:00Z	S143	Q15522295	S4656	"http://www.wikidata.org/reference/9c59544125e3039b77ed55cd8e1657961845f1d0"
-Q19151808	P304	"17–20;46–48;49-53;"
-Q19151808	P433	"2–4"
Q19151808	P304	"17–20"	P433	"2"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/0ce535c33b0d646776e7b1d64a1786e120407da4"
Q19151808	P433	"2"	P304	"17–20"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/0ce535c33b0d646776e7b1d64a1786e120407da4"
Q19151808	P304	"46–48"	P433	"3"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/0ce535c33b0d646776e7b1d64a1786e120407da4"
Q19151808	P433	"3"	P304	"46–48"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/0ce535c33b0d646776e7b1d64a1786e120407da4"
Q19151808	P304	"49-53"	P433	"4"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/0ce535c33b0d646776e7b1d64a1786e120407da4"
Q19151808	P433	"4"	P304	"49-53"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/0ce535c33b0d646776e7b1d64a1786e120407da4"
Q19151808	P1433	Q655617	P304	"17–20"	P304	"46–48"	P304	"49-53"	P433	"2–4"	P577	+1864-01-01T00:00:00Z	S143	Q15522295	S4656	"http://www.wikidata.org/reference/0ce535c33b0d646776e7b1d64a1786e120407da4"
-Q19133910	P304	"360–362;373–378;391–394"
-Q19133910	P433	"23–25"
Q19133910	P304	"360–362"	P433	"23"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/a3d0d617ba9556db7d3d57abb035839a682cc044"
Q19133910	P433	"23"	P304	"360–362"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/a3d0d617ba9556db7d3d57abb035839a682cc044"
Q19133910	P304	"373–378"	P433	"24"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/a3d0d617ba9556db7d3d57abb035839a682cc044"
Q19133910	P433	"24"	P304	"373–378"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/a3d0d617ba9556db7d3d57abb035839a682cc044"
Q19133910	P304	"391–394"	P433	"25"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/a3d0d617ba9556db7d3d57abb035839a682cc044"
Q19133910	P433	"25"	P304	"391–394"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/a3d0d617ba9556db7d3d57abb035839a682cc044"
Q19133910	P1433	Q655617	P304	"360–362"	P304	"373–378"	P304	"391–394"	P433	"23–25"	P577	+1864-01-01T00:00:00Z	S143	Q15522295	S4656	"http://www.wikidata.org/reference/a3d0d617ba9556db7d3d57abb035839a682cc044"
-Q19165369	P304	"87–90, 97–100, 109–112"
-Q19165369	P433	"9–11"
Q19165369	P304	"87–90"	P433	"9"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/635571a9aae7649dd64dff431f3f03d21a1d40a8"
Q19165369	P433	"9"	P304	"87–90"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/635571a9aae7649dd64dff431f3f03d21a1d40a8"
Q19165369	P304	"97–100"	P433	"10"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/635571a9aae7649dd64dff431f3f03d21a1d40a8"
Q19165369	P433	"10"	P304	"97–100"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/635571a9aae7649dd64dff431f3f03d21a1d40a8"
Q19165369	P304	"109–112"	P433	"11"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/635571a9aae7649dd64dff431f3f03d21a1d40a8"
Q19165369	P433	"11"	P304	"109–112"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/635571a9aae7649dd64dff431f3f03d21a1d40a8"
Q19165369	P1433	Q655617	P304	"87–90"	P304	"97–100"	P304	"109–112"	P433	"9–11"	P577	+1853-01-01T00:00:00Z	S143	Q15522295	S4656	"http://www.wikidata.org/reference/635571a9aae7649dd64dff431f3f03d21a1d40a8"
-Q19153306	P304	"103–106;115–117"
-Q19153306	P433	"10–11"
Q19153306	P304	"103–106"	P433	"10"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/6d35a36e4f4622227a0f6c8eecdf8fe585c2b807"
Q19153306	P433	"10"	P304	"103–106"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/6d35a36e4f4622227a0f6c8eecdf8fe585c2b807"
Q19153306	P304	"115–117"	P433	"11"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/6d35a36e4f4622227a0f6c8eecdf8fe585c2b807"
Q19153306	P433	"11"	P304	"115–117"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/6d35a36e4f4622227a0f6c8eecdf8fe585c2b807"
Q19153306	P1433	Q655617	P304	"103–106"	P304	"115–117"	P433	"10–11"	P577	+1854-01-01T00:00:00Z	S143	Q15522295	S4656	"http://www.wikidata.org/reference/6d35a36e4f4622227a0f6c8eecdf8fe585c2b807"
-Q19165151	P304	"369–372;381–384;393–396"
-Q19165151	P433	"32–34"
Q19165151	P304	"369–372"	P433	"32"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/b87393c7e40e06592841ebc5e6afdef4f4b2bbda"
Q19165151	P433	"32"	P304	"369–372"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/b87393c7e40e06592841ebc5e6afdef4f4b2bbda"
Q19165151	P304	"381–384"	P433	"33"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/b87393c7e40e06592841ebc5e6afdef4f4b2bbda"
Q19165151	P433	"33"	P304	"381–384"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/b87393c7e40e06592841ebc5e6afdef4f4b2bbda"
Q19165151	P304	"393–396"	P433	"34"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/b87393c7e40e06592841ebc5e6afdef4f4b2bbda"
Q19165151	P433	"34"	P304	"393–396"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/b87393c7e40e06592841ebc5e6afdef4f4b2bbda"
Q19165151	P1433	Q655617	P304	"369–372"	P304	"381–384"	P304	"393–396"	P433	"32–34"	P577	+1854-01-01T00:00:00Z	S143	Q15522295	S4656	"http://www.wikidata.org/reference/b87393c7e40e06592841ebc5e6afdef4f4b2bbda"
-Q19239374	P304	"737–740, 754–756, 770–772,"
-Q19239374	P433	"50–52"
Q19239374	P304	"737–740"	P433	"50"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/0db0e34d470d7d4e661f8b254cd75a99526d9a9b"
Q19239374	P433	"50"	P304	"737–740"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/0db0e34d470d7d4e661f8b254cd75a99526d9a9b"
Q19239374	P304	"754–756"	P433	"51"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/0db0e34d470d7d4e661f8b254cd75a99526d9a9b"
Q19239374	P433	"51"	P304	"754–756"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/0db0e34d470d7d4e661f8b254cd75a99526d9a9b"
Q19239374	P304	"770–772"	P433	"52"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/0db0e34d470d7d4e661f8b254cd75a99526d9a9b"
Q19239374	P433	"52"	P304	"770–772"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/0db0e34d470d7d4e661f8b254cd75a99526d9a9b"
Q19239374	P1433	Q655617	P304	"737–740"	P304	"754–756"	P304	"770–772"	P433	"50–52"	P577	+1859-01-01T00:00:00Z	S143	Q15522295	S4656	"http://www.wikidata.org/reference/0db0e34d470d7d4e661f8b254cd75a99526d9a9b"
-Q19156072	P304	"215–218; 227–229"
-Q19156072	P433	"19–20"
Q19156072	P304	"215–218"	P433	"19"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/66c8a5b7932209999b2a83f535e8096078b70776"
Q19156072	P433	"19"	P304	"215–218"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/66c8a5b7932209999b2a83f535e8096078b70776"
Q19156072	P304	"227–229"	P433	"20"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/66c8a5b7932209999b2a83f535e8096078b70776"
Q19156072	P433	"20"	P304	"227–229"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/66c8a5b7932209999b2a83f535e8096078b70776"
Q19156072	P1433	Q655617	P304	"215–218"	P304	"227–229"	P433	"19–20"	P577	+1854-01-01T00:00:00Z	S143	Q15522295	S4656	"http://www.wikidata.org/reference/66c8a5b7932209999b2a83f535e8096078b70776"
-Q19173234	P304	"120–123;137–139"
-Q19173234	P433	"8–9"
Q19173234	P304	"120–123"	P433	"8"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/99556e644fc38e2ccce35f4fa262c7ab9cd17b82"
Q19173234	P433	"8"	P304	"120–123"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/99556e644fc38e2ccce35f4fa262c7ab9cd17b82"
Q19173234	P304	"137–139"	P433	"9"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/99556e644fc38e2ccce35f4fa262c7ab9cd17b82"
Q19173234	P433	"9"	P304	"137–139"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/99556e644fc38e2ccce35f4fa262c7ab9cd17b82"
Q19173234	P1433	Q655617	P304	"120–123"	P304	"137–139"	P433	"8–9"	P577	+1864-01-01T00:00:00Z	S143	Q15522295	S4656	"http://www.wikidata.org/reference/99556e644fc38e2ccce35f4fa262c7ab9cd17b82"
-Q19158018	P304	"33–36, 45–48, 57–59"
-Q19158018	P433	"3–5"
Q19158018	P304	"33–36"	P433	"3"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/bbad82615b3ebf26cde46d11e5def7e0a4d7d919"
Q19158018	P433	"3"	P304	"33–36"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/bbad82615b3ebf26cde46d11e5def7e0a4d7d919"
Q19158018	P304	"45–48"	P433	"4"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/bbad82615b3ebf26cde46d11e5def7e0a4d7d919"
Q19158018	P433	"4"	P304	"45–48"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/bbad82615b3ebf26cde46d11e5def7e0a4d7d919"
Q19158018	P304	"57–59"	P433	"5"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/bbad82615b3ebf26cde46d11e5def7e0a4d7d919"
Q19158018	P433	"5"	P304	"57–59"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/bbad82615b3ebf26cde46d11e5def7e0a4d7d919"
Q19158018	P1433	Q655617	P304	"33–36"	P304	"45–48"	P304	"57–59"	P433	"3–5"	P577	+1858-01-01T00:00:00Z	S143	Q15522295	S4656	"http://www.wikidata.org/reference/bbad82615b3ebf26cde46d11e5def7e0a4d7d919"
-Q19168347	P304	"625–628;641–644;658–660; 673–676;689–692;705–708"
-Q19168347	P433	"40–45"
Q19168347	P304	"625–628"	P433	"40"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/d5fe43f87fdd4efc8628fbc56406634c49837fec"
Q19168347	P433	"40"	P304	"625–628"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/d5fe43f87fdd4efc8628fbc56406634c49837fec"
Q19168347	P304	"641–644"	P433	"41"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/d5fe43f87fdd4efc8628fbc56406634c49837fec"
Q19168347	P433	"41"	P304	"641–644"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/d5fe43f87fdd4efc8628fbc56406634c49837fec"
Q19168347	P304	"658–660"	P433	"42"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/d5fe43f87fdd4efc8628fbc56406634c49837fec"
Q19168347	P433	"42"	P304	"658–660"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/d5fe43f87fdd4efc8628fbc56406634c49837fec"
Q19168347	P304	"673–676"	P433	"43"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/d5fe43f87fdd4efc8628fbc56406634c49837fec"
Q19168347	P433	"43"	P304	"673–676"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/d5fe43f87fdd4efc8628fbc56406634c49837fec"
Q19168347	P304	"689–692"	P433	"44"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/d5fe43f87fdd4efc8628fbc56406634c49837fec"
Q19168347	P433	"44"	P304	"689–692"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/d5fe43f87fdd4efc8628fbc56406634c49837fec"
Q19168347	P304	"705–708"	P433	"45"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/d5fe43f87fdd4efc8628fbc56406634c49837fec"
Q19168347	P433	"45"	P304	"705–708"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/d5fe43f87fdd4efc8628fbc56406634c49837fec"
Q19168347	P1433	Q655617	P304	"625–628"	P304	"641–644"	P304	"658–660"	P304	"673–676"	P304	"689–692"	P304	"705–708"	P433	"40–45"	P577	+1864-01-01T00:00:00Z	S143	Q15522295	S4656	"http://www.wikidata.org/reference/d5fe43f87fdd4efc8628fbc56406634c49837fec"
-Q19178564	P304	"286–288, 297–300"
-Q19178564	P433	"27–28"
Q19178564	P304	"286–288"	P433	"27"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/2c66752d369fc5d06179068f380ee6c468de60ef"
Q19178564	P433	"27"	P304	"286–288"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/2c66752d369fc5d06179068f380ee6c468de60ef"
Q19178564	P304	"297–300"	P433	"28"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/2c66752d369fc5d06179068f380ee6c468de60ef"
Q19178564	P433	"28"	P304	"297–300"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/2c66752d369fc5d06179068f380ee6c468de60ef"
Q19178564	P1433	Q655617	P304	"286–288"	P304	"297–300"	P433	"27–28"	P577	+1853-01-01T00:00:00Z	S143	Q15522295	S4656	"http://www.wikidata.org/reference/2c66752d369fc5d06179068f380ee6c468de60ef"
-Q19172789	P304	"389–392, 409–415, 434–439, 453–458, 469–472, 485–490, 501–504, 517–522, 533–536, 549–554, 565–568, 581–587, 597–600, 613–616, 629–632, 649–654, 676–680, 695–699, 718–722, 736–739, 751–755, 766–770, 782–784, 802–805, 819–823, 836–839, 852–859"
-Q19172789	P433	"24–50"
Q19172789	P304	"389–392"	P433	"24"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P433	"24"	P304	"389–392"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P304	"409–415"	P433	"25"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P433	"25"	P304	"409–415"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P304	"434–439"	P433	"26"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P433	"26"	P304	"434–439"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P304	"453–458"	P433	"27"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P433	"27"	P304	"453–458"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P304	"469–472"	P433	"28"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P433	"28"	P304	"469–472"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P304	"485–490"	P433	"29"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P433	"29"	P304	"485–490"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P304	"501–504"	P433	"30"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P433	"30"	P304	"501–504"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P304	"517–522"	P433	"31"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P433	"31"	P304	"517–522"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P304	"533–536"	P433	"32"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P433	"32"	P304	"533–536"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P304	"549–554"	P433	"33"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P433	"33"	P304	"549–554"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P304	"565–568"	P433	"34"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P433	"34"	P304	"565–568"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P304	"581–587"	P433	"35"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P433	"35"	P304	"581–587"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P304	"597–600"	P433	"36"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P433	"36"	P304	"597–600"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P304	"613–616"	P433	"37"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P433	"37"	P304	"613–616"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P304	"629–632"	P433	"38"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P433	"38"	P304	"629–632"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P304	"649–654"	P433	"39"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P433	"39"	P304	"649–654"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P304	"676–680"	P433	"40"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P433	"40"	P304	"676–680"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P304	"695–699"	P433	"41"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P433	"41"	P304	"695–699"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P304	"718–722"	P433	"42"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P433	"42"	P304	"718–722"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P304	"736–739"	P433	"43"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P433	"43"	P304	"736–739"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P304	"751–755"	P433	"44"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P433	"44"	P304	"751–755"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P304	"766–770"	P433	"45"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P433	"45"	P304	"766–770"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P304	"782–784"	P433	"46"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P433	"46"	P304	"782–784"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P304	"802–805"	P433	"47"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
Q19172789	P433	"47"	P304	"802–805"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d5be259d58660e4317620eef528e356bee67c4b"
